weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2025-W52,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,CHEFRON SPICE,149577,111293,Shree Vegi Veg,0.0,79.61
2025-W52,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,VEGI VEG,30276,21360,& Vegi Veg,0.0,5.41
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,MARITAS BHAJIAS,70773,14893,& Maritas Bhajias,0.55,0.0
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,52462,15278,& Artcaffe Coffee & Bakery Limited,0.0,6.48
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,activation,JAVA HOUSE,23344,16728,&Nairobi Java House Limited,1.28,0.0
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,DOMINO'S,97673,19515,& Eat N Go/ Cold Stone,0.0,76.23
2026-W05,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,FALAFEL HOUSE,19995,14532,& Falafel House Limited,0.0,5.54
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,MUNCH BLISS,187837,139965,MUNCH BLISS Nairobi,0.64,0.0
2026-W04,KE,Nairobi,Wambui Kogi,Mid-market,activation,NICKS DONUTS,78166,52267,& Kunzite Limited,1.58,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102301,69538,SIMBISA BRANDS Nairobi,0.0,6.08
2026-W02,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,CINNAMON CAFE,143493,106508,CINNAMON CAFE Nairobi,0.27,0.81
2026-W05,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,MIALLE 72 LOUNGE,123869,89793,MIALLE 72 LOUNGE Nairobi,0.41,0.76
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102379,69538,SIMBISA BRANDS Nairobi,0.0,25.24
2025-W01,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,JAJEMELO PIZZA,62189,29060,&Jajemelo Pizza,19.14,17.8
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA HUT,69466,22700,& Feast Ltd,0.0,15.76
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,16640,12025,&Kuku Foods/KFC,10.25,0.0
2025-W01,KE,Nairobi,Sharon Chebet,SMB,provider_marketing_calendar_global_event,FALAFEL HOUSE,19997,14532,& Falafel House Limited,0.0,8.2
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,50770,12025,&Kuku Foods/KFC,5.05,0.0
2025-W01,KE,Nairobi,Sharon Chebet,SMB,engagement,THE VERANDA CAFE,126475,92107,THE VERANDA CAFE Nairobi,0.65,0.65
2025-W01,KE,Nairobi,Sharon Chebet,SMB,activation,TIKOS,86928,54535,&Tikos Foods Limited,4.95,4.95
2025-W01,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,TIKOS,129539,54535,&Tikos Foods Limited,0.0,0.38
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,BURGER KING,42653,29546,&SIA QSR KENYA LTD,0.0,7.66
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,other,KFC,17483,12025,&Kuku Foods/KFC,1.12,0.0
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,KFC,42063,12025,&Kuku Foods/KFC,0.0,13.86
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,COLD STONE,27536,19515,& Eat N Go/ Cold Stone,0.0,0.74
2026-W06,KE,"Mombasa, Diani, Kilifi & Malindi",Sharon Chebet,SMB,provider_campaign_portal,SAFARI FOOD MOMBASA,77553,51858,& Safari Food Delicacies,0.0,1.27
2026-W07,KE,"Mombasa, Diani, Kilifi & Malindi",Wambui Kogi,Mid-market,provider_campaign_portal,DRIP BURGERS,164562,118562,"DRIP BURGERS Mombasa, Diani, Kilifi & Malindi",0.0,14.04
2026-W08,KE,Diani,Sharon Chebet,SMB,new_city_launch,SPEEDY'S BISTRO,173907,129760,SPEEDY'S BISTRO Diani,26.55,0.0
2026-W10,KE,Nairobi,Kevin Wawire,Mid-market,other,MEZZA,50458,34792,&Mezza Foods Limited,0.49,0.0
2026-W07,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,NARGIS RESTAURANT,135550,78494,NARGIS RESTAURANT Nairobi,804.9,1610.78
2026-W07,KE,Nairobi,Kevin Wawire,Missing Segment,provider_campaign_exclusivity_retention,YAMAS,165817,74766,AKIRA Nairobi,105.65,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,THE NERDS KITCHEN AT HIDDEN LOUNGE,113687,38071,&Nyama Nerds @Kettle House,0.0,6.17
2026-W10,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,SHABZBARBEQUE,27408,19436,& Shabz Bar Be Que,108.72,510.99
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,24030,16728,&Nairobi Java House Limited,63.78,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,LORY'S PHARMACY,169160,126542,LORY'S PHARMACY Nairobi,3.98,0.0
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102301,69538,SIMBISA BRANDS Nairobi,0.0,9.62
2026-W11,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,TIKOS,86928,54535,&Tikos Foods Limited,0.0,19.02
2026-W11,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_marketing,TAHINI LEBANESE FLAVOUR,76860,51364,& SSL Food Limited,10.01,10.01
2026-W11,KE,Nairobi,Kevin Wawire,Mid-market,activation,STAN FRYS,56157,28594,&Stan Frys,2.63,3.95
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102280,69538,SIMBISA BRANDS Nairobi,3.72,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,activation,DONUTS WORLD,12264,8862,&Donuts World,0.24,0.0
2026-W07,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_ELC_merchant,KUDO KUDO,188313,140289,KUDO KUDO Nairobi,13.15,0.0
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,activation,JAVA HOUSE,23464,16728,&Nairobi Java House Limited,0.2,0.0
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,activation,PAPA JOHN'S,92120,56407,&Express Kitchen Ltd,9.43,0.0
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102298,69538,SIMBISA BRANDS Nairobi,0.0,104.13
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,activation,ARTCAFFE,23739,15278,& Artcaffe Coffee & Bakery Limited,3.25,0.0
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,CRAFTED PIZZA,103717,40013,&Crafted Pizza Kenya,2.86,0.0
2026-W08,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_exclusivity_retention,JAJEMELO PIZZA,149347,29060,&Jajemelo Pizza,8.62,7.24
2026-W08,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_retention,PIZZA MOJO,18970,13775,& Interstrat Ltd,0.0,8.53
2026-W08,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_marketing,MAYURA,14082,5667,& The Mayura,0.0,45.58
2026-W08,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_gain,CHOPIT EXPRESS,178265,45304,&ChopIt Express,0.4,0.0
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,DOMINO'S,97698,19515,& Eat N Go/ Cold Stone,9.61,0.0
2026-W05,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,THAI ME,125461,91118,THAI ME Nairobi,1.95,5.86
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,23341,16728,&Nairobi Java House Limited,27.37,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102282,69538,SIMBISA BRANDS Nairobi,5.86,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,sp_activation,KABUDAS KITCHEN,9061,6535,&Kabuda's Kitchen,0.9,2.69
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,23915,15278,& Artcaffe Coffee & Bakery Limited,0.0,17.22
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,MAMIIT FISH,163900,122505,Mamiit Fish,1.97,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,23739,15278,& Artcaffe Coffee & Bakery Limited,0.0,6.49
2026-W04,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_ELC_merchant,ASHIANA VEGETARIAN RESTAURANT,184519,137258,ASHIANA VEGETARIAN RESTAURANT Nairobi,143.71,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,27193,16728,&Nairobi Java House Limited,2.57,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,23726,12025,&Kuku Foods/KFC,2.97,0.0
2026-W08,KE,Nairobi,Wambui Kogi,Mid-market,engagement,CHOWPATY,31135,11466,&Chowpaty Westlands Limited,20.15,20.15
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,PAPA JOHN'S,145345,56407,&Express Kitchen Ltd,0.2,0.0
2026-W05,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,JIJI FOODS,57029,38979,&Jiji Fast Food Ltd,4.42,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102377,69538,SIMBISA BRANDS Nairobi,0.0,14.38
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,other,PIZZA INN,102494,69538,SIMBISA BRANDS Nairobi,1.54,0.0
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,activation,ARTCAFFE,52462,15278,& Artcaffe Coffee & Bakery Limited,2.58,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,VEL FOODS,66077,44514,&Anamaya Limited,0.0,9.11
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,16849,12025,&Kuku Foods/KFC,8.0,0.0
2026-W03,KE,Nairobi,Kevin Wawire,Mid-market,reactivation,SUPERWINGS,49306,8405,&Khan 's Pakistani Kitchen,0.88,1.32
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,16939,12025,&Kuku Foods/KFC,12.61,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_ELC_merchant,URBN GRILL,185586,138282,URBN GRILL Nairobi,13.14,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,activation,SUSHI 2 GO,127422,92916,SUSHI 2 GO Nairobi,6.73,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,engagement,NOODLES AND DUMPLINGS,83761,46114,&BBeijing Square Meals,0.88,0.88
2026-W06,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,THE NERDS KITCHEN AT HIDDEN LOUNGE,113687,38071,&Nyama Nerds @Kettle House,0.59,0.0
2026-W06,KE,Nairobi,Sharon Chebet,SMB,engagement,CINNAMON CAFE,143493,106508,CINNAMON CAFE Nairobi,2.68,2.68
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,SASA BORN CAFE,63327,42936,&Sasa Born Cafe,0.2,0.0
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,activation,ARTCAFFE,47373,15278,& Artcaffe Coffee & Bakery Limited,0.96,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,activation,KILIMANI PORK CENTER,71510,38211,&Excellent Wings Nairobi,0.2,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,270 ROOFTOP,156280,116617,270 ROOFTOP Nairobi,1.5,4.49
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,102296,69538,SIMBISA BRANDS Nairobi,1.85,37.34
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,activation,COLD STONE,110524,19515,& Eat N Go/ Cold Stone,2.54,0.0
2026-W02,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,PIZZA INN,102394,69538,SIMBISA BRANDS Nairobi,1.66,0.0
2026-W02,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,CRISPY CRAVINGS,109921,77962,Crispy Cravings,0.0,2.19
2026-W05,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,THAI SPICEN’PANS & CHINESE KITCHEN,130839,32769,&Nico's Sushi Bar,0.0,5.31
2026-W08,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_retention,BIG SQUARE,18959,13775,& Interstrat Ltd,0.0,5.61
2026-W03,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,KABUDAS KITCHEN,9061,6535,&Kabuda's Kitchen,0.92,2.76
2026-W03,KE,Nairobi,Sharon Chebet,SMB,activation,MBITA BAY FISH DEPOT,174599,130305,MBITA BAY FISH DEPOT Nairobi,1.41,0.0
2025-W52,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,THE CHEF HOUSE,12230,8836,&The Chef House,0.58,1.74
2025-W52,KE,Nairobi,Wambui Kogi,Mid-market,activation,DRIP BURGERS,101471,40416,&Drip Burgers,5.39,0.0
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,161325,12025,&Kuku Foods/KFC,15.44,0.0
2025-W52,KE,Nairobi,Sharon Chebet,SMB,engagement,TIBBZ RESTAURANT,27980,19823,& The Local/ The Urban Local,0.08,0.12
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,SSUKE PIZZA,145241,108063,SSUKE PIZZA Nairobi,3.05,0.0
2025-W52,KE,Nairobi,Sharon Chebet,SMB,reactivation,CRISPY CRAVINGS,109921,77962,Crispy Cravings,3.9,3.9
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA INN,165819,69538,SIMBISA BRANDS Nairobi,0.0,21.93
2026-W05,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,SASOS EATERY,47978,33190,&Saso Eatery,0.17,0.51
2025-W52,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,KILIMANI PORK CENTER,71510,38211,&Excellent Wings Nairobi,0.4,0.0
2025-W52,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,NOODLES AND DUMPLINGS,89912,46114,&BBeijing Square Meals,0.0,3.95
2025-W52,KE,Nairobi,Michael Karigithu,Enterprise,activation,ARTCAFFE,86751,15278,& Artcaffe Coffee & Bakery Limited,1.66,0.0
2026-W02,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,LUNCH MATE,98471,51087,&Nawab’s Kitchen,0.0,0.4
2026-W02,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_prevention,PIZZA MOJO,18974,13775,& Interstrat Ltd,0.99,0.0
2026-W05,KE,Nairobi,Wambui Kogi,Mid-market,activation,PIZZA MOJO,18977,13775,& Interstrat Ltd,3.34,0.0
2025-W52,KE,Nairobi,Wambui Kogi,Mid-market,activation,BIG SQUARE,18962,13775,& Interstrat Ltd,4.94,0.0
2025-W52,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_ELC_merchant,ASMARA,178085,133089,ASMARA Nairobi,1.78,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,activation,EXPRESS CHINESE RESTAURANT,159939,34251,&Chinese Pot Kitchen,3.06,0.0
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102326,69538,SIMBISA BRANDS Nairobi,3.03,0.0
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,161331,12025,&Kuku Foods/KFC,2.72,0.0
2026-W01,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_churn_prevention,COCO JAMBO,10178,7312,& Coco Jambo,4.24,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,sp_activation,CHEFRON SPICE,149577,111293,Shree Vegi Veg,0.9,2.69
2025-W01,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,TIKOS,86928,54535,&Tikos Foods Limited,0.0,6.71
2025-W01,KE,Nairobi,Sharon Chebet,SMB,engagement,MAHARAJ ENTERPRISES,29538,20856,& Maharaj Enterprises,2.34,4.35
2025-W01,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,CILANTRO,165347,123519,CILANTRO Nairobi,0.0,0.38
2026-W01,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_marketing,JAJEMELO PIZZA,149289,29060,&Jajemelo Pizza,0.0,11.54
2026-W01,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,MIALLE 72 LOUNGE,123869,89793,MIALLE 72 LOUNGE Nairobi,0.0,2.32
2026-W01,KE,Nairobi,Michael Karigithu,Enterprise,other,KFC,35836,12025,&Kuku Foods/KFC,0.61,0.0
2025-W01,KE,Nairobi,Sharon Chebet,SMB,sp_fully_funded,MAYURA,14082,5667,& The Mayura,0.0,0.4
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,23915,15278,& Artcaffe Coffee & Bakery Limited,0.0,4.99
2025-W01,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,68759,16728,&Nairobi Java House Limited,0.95,0.0
2025-W52,KE,Nairobi,Sharon Chebet,SMB,provider_marketing_calendar_global_event,THE COOKIE DUDE,163605,122329,THE COOKIE DUDE Nairobi,0.0,1.32
2026-W10,KE,"Mombasa, Diani, Kilifi & Malindi",Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102185,43487,&Simbisa QSR Brands,8.85,8.5
2026-W04,KE,"Mombasa, Diani, Kilifi & Malindi",Michael Karigithu,Enterprise,provider_campaign_marketing,COLD STONE,64553,43611,&Eat N Go / Cold Stone,0.0,2.13
2026-W07,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_ELC_merchant,MUNCH BLISS,187837,139965,MUNCH BLISS Nairobi,10.31,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,THE CHEF HOUSE,12230,8836,&The Chef House,1.44,4.31
2026-W07,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,DELICA RESTAURANT,132397,97195,The Delica restaurant,0.0,0.44
2026-W07,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_exclusivity_gain,CHOPIT EXPRESS,178265,45304,&ChopIt Express,0.39,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,engagement,MAHARAJ ENTERPRISES,29538,20856,& Maharaj Enterprises,6.15,11.43
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,123720,16728,&Nairobi Java House Limited,57.7,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,THE VERANDA CAFE,126475,92107,THE VERANDA CAFE Nairobi,0.45,1.34
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,activation,JAVA HOUSE,123720,16728,&Nairobi Java House Limited,4.76,0.0
2026-W10,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,CHICKEN COTTAGE,155963,56407,&Express Kitchen Ltd,25.79,0.0
2026-W10,KE,Nairobi,Sharon Chebet,SMB,activation,MEATY MEAT VEG,174794,18916,& Meaty Meat & Veg,2.07,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_ELC_merchant,LEOM HAVEN FOODS,190827,142284,LEOM HAVEN FOODS Nairobi,4.79,0.0
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,ARTCAFFE,27108,15278,& Artcaffe Coffee & Bakery Limited,0.8,0.0
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,DOMINO'S,97698,19515,& Eat N Go/ Cold Stone,0.0,25.15
2026-W11,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,PIZZA INN,102322,69538,SIMBISA BRANDS Nairobi,25.38,16.99
2026-W11,KE,Nairobi,Daniel Emmanuel Arkaifie,Enterprise,bolt_market_supplier,QUICKMART,166316,108865,Quickmart,0.0,1.72
2026-W09,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,38883,16728,&Nairobi Java House Limited,9.29,0.0
2026-W09,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_ELC_merchant,ANKOLE GRILL,187370,139589,ANKOLE GRILL Nairobi,4.7,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,activation,WOOSH VAPES,110237,78237,WOOSH VAPES Nairobi,2.57,0.0
2026-W09,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,BUONA PIZZERIA,12207,8822,&Buona Pizzeria,0.0,59.57
2026-W06,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_gain,JAVA HOUSE,23465,16728,&Nairobi Java House Limited,32.98,0.0
2026-W06,KE,Nairobi,Kevin Wawire,Mid-market,provider_campaign_churn_prevention,PANDA TEA,88176,59809,&Swift Panda Drinks Catering Co Ltd,0.2,0.0
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,183056,12025,&Kuku Foods/KFC,40.09,0.0
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,PAPA JOHN'S,145131,56407,&Express Kitchen Ltd,4.11,0.0
2026-W08,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,CHINESE MEALS KITCHEN,68528,37940,&Chinese Meals Kitchen,1.18,3.55
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102378,69538,SIMBISA BRANDS Nairobi,3.13,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,BURGER KING,42654,29546,&SIA QSR KENYA LTD,37.84,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,145583,12025,&Kuku Foods/KFC,25.37,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,BURGER KING,42651,29546,&SIA QSR KENYA LTD,1.37,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,activation,PIZZA INN,102307,69538,SIMBISA BRANDS Nairobi,3.96,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,SUBZ,32316,22703,& Liberty Eagle (K) Ltd,36.2,19.44
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,KFC,26943,12025,&Kuku Foods/KFC,36.04,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,activation,KFC,43671,12025,&Kuku Foods/KFC,16.63,0.0
2026-W05,KE,Nairobi,Kevin Wawire,Mid-market,activation,JAJEMELO PIZZA,76089,29060,&Jajemelo Pizza,1.99,0.0
2026-W05,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,ARTCAFFE,27108,15278,& Artcaffe Coffee & Bakery Limited,0.39,0.0
2026-W05,KE,Nairobi,Sharon Chebet,SMB,activation,SDL RESTAURANT,83956,56606,&SDL Restaurant,4.01,4.01
2026-W06,KE,Nairobi,Sharon Chebet,SMB,activation,BETHEL SWAHILI RESTAURANT,39569,27395,&Bethel Swahili Restaurant,0.93,0.0
2026-W04,KE,Nairobi,Sharon Chebet,SMB,sp_reactivation,THAI ME,126482,43693,& Hot Thai and Chinese kitchen,1.28,3.83
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,PIZZA HUT,32679,22700,& Feast Ltd,0.0,1.52
2026-W08,KE,Nairobi,Michael Karigithu,Enterprise,activation,COLD STONE,27535,19515,& Eat N Go/ Cold Stone,3.13,0.0
2026-W05,KE,Nairobi,Wambui Kogi,Mid-market,provider_campaign_portal,DRIP BURGERS,101471,40416,&Drip Burgers,0.0,20.46
2026-W05,KE,Nairobi,Sharon Chebet,SMB,engagement,SKYLINE PIZZA,105450,74097,SKYLINE PIZZA Nairobi,5.04,5.04
2026-W10,KE,Nairobi,Unassigned,Missing Segment,provider_campaign_ELC_merchant,TICKETS,192305,143314,TICKETS Nairobi,5.05,0.0
2026-W03,KE,Nairobi,Wambui Kogi,Mid-market,activation,CJS,63565,43066,&Flavour Town Cafe Kenya LTD,12.9,0.0
2026-W03,KE,Nairobi,Sharon Chebet,SMB,sp_engagement,THAI ME,125461,91118,THAI ME Nairobi,2.26,6.78
2026-W03,KE,Nairobi,Sharon Chebet,SMB,activation,TLD SPORTS GRILL,163874,122482,TLD Sports Grill,1.99,0.0
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,ARTCAFFE,23100,15278,& Artcaffe Coffee & Bakery Limited,3.0,0.0
2026-W11,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_marketing,WOK ON WHEELS,9294,6672,&Wok on Wheels,0.0,18.92
2026-W03,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,JAVA HOUSE,36449,16728,&Nairobi Java House Limited,0.8,0.0
2026-W09,KE,Nairobi,Kevin Wawire,Mid-market,activation,HASH GRILL,180389,134969,HASH GRILL Nairobi,2.4,0.0
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,DOMINO'S,97681,19515,& Eat N Go/ Cold Stone,0.0,20.69
2026-W04,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_exclusivity_prevention,PIZZA INN,124803,69538,SIMBISA BRANDS Nairobi,0.33,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,activation,FLAME FLAVOURS,63986,34000,&Flame Flavours Juja,5.86,0.0
2026-W07,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,WOK ON WHEELS,52889,36383,&Skyy's Tandoorio,0.0,16.56
2026-W07,KE,Nairobi,Michael Karigithu,Enterprise,provider_campaign_marketing,ARTCAFFE,52464,15278,& Artcaffe Coffee & Bakery Limited,0.0,19.39
2026-W08,KE,Nairobi,Sharon Chebet,SMB,activation,MIXUE LIMITED,156971,117187,MIXUE LIMITED Nairobi,0.2,0.0
2026-W06,KE,Nairobi,Sharon Chebet,SMB,provider_campaign_portal,BLACKBOX,174583,128956,BLACKBOX Nairobi,0.0,0.88
2026-W09,KE,Nairobi,Kevin Wawire,Missing Segment,activation,W HEALTH,165814,123899,W HEALTH Nairobi,0.2,0.0
2026-W11,KE,Nairobi,Kevin Wawire,Mid-market,reactivation,STAN FRYS,41363,28594,&Stan Frys,2.64,3.96
2026-W11,KE,Nairobi,Wambui Kogi,Mid-market,activation,LA CASA DI NICO RISTORANTE,183025,136257,LA CASA DI NICO RISTORANTE Nairobi,1.59,0.0
2026-W03,KE,Nairobi,Kevin Wawire,Mid-market,activation,JAJEMELO PIZZA,149295,29060,&Jajemelo Pizza,8.7,0.0
2026-W05,KE,Nairobi,Wambui Kogi,Mid-market,engagement,CHOWPATY,31135,11466,&Chowpaty Westlands Limited,5.0,5.0
