weeks,Country,City,account_manager_name,business_segment,spend_objective,brand_name,provider_id,vendor_id,vendor_name,bolt_spend,provider_spend
2026-W12,BG,Plovdiv,Mario Gyurov,SMB,sp_engagement,TIGAN PLOVDIV,185181,137973,TIGAN PLOVDIV Plovdiv,1.58,1.06
2026-W09,BG,Plovdiv,Ralitsa Tomova,SMB,activation,THE CHOCOLATE  - PLOVDIV,190109,141703,THE CHOCOLATE  - PLOVDIV Plovdiv,4.74,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,activation,MESDELIKATES,175713,131162,MESDELIKATES Sofia,24.38,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,activation,SKARABAR,151924,108586,SKARABAR Sofia,23.44,0.0
2026-W03,BG,Sofia,Mario Gyurov,Mid-market,reactivation,BRUNCH BOX,145650,108349,BRUNCH BOX Sofia,49.54,0.0
2026-W03,BG,Sofia,Mario Gyurov,Enterprise,engagement,MCDONALD’S®,165415,108185,MCDONALD’S® Sofia,67.69,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,reactivation,PAPA JOHNS BULGARIA,161065,120465,PAPA JOHNS BULGARIA Sofia,394.17,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,sp_new_city_launch,KAYO SUSHI,143981,107063,KAYO SUSHI Sofia,79.44,48.81
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,reactivation,THE MOVIN FOODTRUCK,186166,138696,THE MOVIN FOODTRUCK Sofia,6.22,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,engagement,RESTAURANT AND RAKIA BAR,185878,138493,RESTAURANT AND RAKIA BAR Sofia,16.6,0.0
2026-W04,BG,Sofia,Mario Gyurov,Enterprise,activation,KFC,178749,111684,KFC Sofia,302.19,0.0
2026-W11,BG,Sofia,Mario Gyurov,Enterprise,sp_engagement,SKAPTO BURGERS & FRIES,152701,110533,SKAPTO BURGERS & FRIES  SOFIA Sofia,205.25,136.84
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,reactivation,LA TERRA,186942,139305,LA TERRA Sofia,27.16,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,activation,EGGOIST,148600,110502,EGGOIST Sofia,35.4,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,SMILE FOOD,152394,113522,SMILE FOOD Sofia,2.0,0.0
2026-W11,BG,Sofia,Mario Gyurov,Mid-market,reactivation,AMERICAN CHEESE STEAK,178746,133652,AMERICAN CHEESE STEAK Sofia,34.54,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,activation,MCDONALD’S®,165408,108185,MCDONALD’S® Sofia,108.24,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,activation,BMS BULGARIAN CUISINE SOF,162826,107102,BMS BULGARIAN CUISINE SOF Sofia,5.22,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,engagement,THE MOVIN FOODTRUCK,186166,138696,THE MOVIN FOODTRUCK Sofia,26.78,0.0
2026-W08,BG,Sofia,Mario Gyurov,Enterprise,activation,PAPA JOHNS BULGARIA,183786,120465,PAPA JOHNS BULGARIA Sofia,178.16,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,GYMJUNK,147944,107706,GYMJUNK Sofia,110.42,73.61
2026-W08,BG,Sofia,Mario Gyurov,Mid-market,engagement,STREET CHEFS,173636,129373,STREET CHEFS Sofia,19.37,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,reactivation,MIMASS,166145,124123,MIMASS Sofia,20.14,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,activation,PIATTO COLLEZIONE,152388,113517,PIATTO COLLEZIONE Sofia,11.23,0.0
2026-W07,BG,Sofia,Ralitsa Tomova,SMB,engagement,I LOVE FALAFEL,159711,119327,I LOVE FALAFEL Sofia,16.22,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,engagement,ARNOLD FOOD,156619,115933,ARNOLD FOOD Sofia,29.64,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,sp_activation,SANDO SHOP,145962,108572,SANDO SHOP Sofia,160.87,40.87
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,engagement,MOLLY,163580,122316,MOLLY Sofia,8.16,0.0
2026-W05,BG,Sofia,Mario Gyurov,Mid-market,sp_new_city_launch,CABRON SOF,171502,110546,CABRON SOF Sofia,18.56,4.79
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,reactivation,NUTRIO BAR SIMEONOVSKO,143348,106386,NUTRIO BAR SIMEONOVSKO Sofia,3.45,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,activation,THE SANDWICH GUYS,163394,122167,THE SANDWICH GUYS Sofia,159.93,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,reactivation,CHICKEN HOUSE  BG,156312,116637,CHICKEN HOUSE  BG Sofia,14.19,0.0
2025-W01,BG,Sofia,Elina Panayotova,Mid-market,reactivation,JOSEPH LAVASH,180401,134979,JOSEPH LAVASH Sofia,4.57,0.0
2026-W02,BG,Sofia,Ralitsa Tomova,SMB,engagement,KARUTSATA,173639,129526,KARUTSATA Sofia,8.71,0.0
2026-W02,BG,Sofia,Mario Gyurov,Mid-market,reactivation,CONSTANTINOFF RESTOBAR,177044,132275,CONSTANTINOFF RESTOBAR Sofia,0.74,0.0
2026-W05,BG,Sofia,Mario Gyurov,Mid-market,sp_reactivation,CABRON SOF,155724,110546,CABRON SOF Sofia,5.14,3.42
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,activation,MEKITSA AND COFFEE,143561,106581,MEKITSA AND COFFEE Sofia,16.25,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,engagement,KARTOFAT,166775,124642,KARTOFAT Sofia,2.06,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,LOW AND SLOW,168884,126313,Low and Slow ,0.23,0.0
2026-W01,BG,Sofia,Mario Gyurov,Mid-market,sp_new_city_launch,CABRON SOF,171502,110546,CABRON SOF Sofia,7.54,5.03
2026-W01,BG,Sofia,Mario Gyurov,Enterprise,activation,MCDONALD’S®,165422,108185,MCDONALD’S® Sofia,114.56,0.0
2026-W01,BG,Sofia,Elina Panayotova,Mid-market,engagement,SATSANGA VEGETARIAN RESTAURANT,145811,108463,SATSANGA VEGETARIAN RESTAURANT Sofia,0.8,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,activation,CICCIONE PANINI BAR & BAKERY,152619,113690,CICCIONE PANINI BAR & BAKERY Sofia,16.3,0.0
2026-W08,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,GRANO PIZZA,152179,107131,GRANO PIZZA Sofia,10.66,7.11
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,engagement,PRI MAISTOR IBO,167487,115580,PRI MAISTOR IBO Sofia,4.89,0.0
2026-W10,BG,Sofia,Mario Gyurov,Mid-market,engagement,PIZZIO SOF,144023,107100,PIZZIO SOF Sofia,10.8,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,activation,SALAD BOX BG,148402,110351,SALAD BOX BG Sofia,12.13,0.0
2026-W08,BG,Sofia,Mario Gyurov,Enterprise,reactivation,KFC,156679,111684,KFC Sofia,11.58,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,FRESHA,145128,107894,FRESHA Sofia,3.44,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,PANTASTIC PANCAKES SOF,146632,109061,PANTASTIC PANCAKES SOF Sofia,3.3,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,engagement,DESSBURGER,161089,120496,DESSBURGER Sofia,2.58,0.0
2025-W01,BG,Sofia,Ralitsa Tomova,SMB,activation,LA COCOTTE,165598,123728,LA COCOTTE Sofia,12.48,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,engagement,DAMASK DONER,152610,113684,DAMASK DONER Sofia,7.29,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,SWEET AND SAND LEND,178382,133351,SWEET AND SAND LEND Sofia,0.58,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,engagement,MCDONALD’S®,145416,108185,MCDONALD’S® Sofia,78.98,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,activation,PIZZA PRO,179512,107708,PIZZA PRO Sofia,70.94,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,engagement,PUPI,177945,132970,PUPI Sofia,4.91,0.0
2026-W07,BG,Sofia,Ralitsa Tomova,SMB,activation,DREAMS FOOD AND COFFEE,183397,136562,DREAMS FOOD AND COFFEE Sofia,2.8,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,engagement,PANTASTIC PANCAKES SOF,146727,109061,PANTASTIC PANCAKES SOF Sofia,2.63,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,activation,BLINK PIZZA,145982,108588,BLINK PIZZA Sofia,5.18,0.0
2026-W01,BG,Sofia,Mario Gyurov,Mid-market,reactivation,STREET CHEFS,173636,129373,STREET CHEFS Sofia,4.97,0.0
2026-W01,BG,Sofia,Ralitsa Tomova,SMB,reactivation,CRAFT GRILL DOBRO,150143,111752,CRAFT GRILL DOBRO Sofia,14.33,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,activation,PRIQTELITE,173110,129116,PRIQTELITE Sofia,1.14,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,activation,FACEFOOD BURGER,186817,128869,FACEFOOD BURGER Sofia,3.34,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,reactivation,FORNO CIPOLLINI,148129,110001,FORNO CIPOLLINI Sofia,3.91,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,engagement,GYRO PITA STUDENT,172370,128504,GYRO PITA STUDENT Sofia,1.18,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,activation,ELA RESTAURANT,160765,120190,ELA RESTAURANT Sofia,12.75,0.0
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,engagement,AMARO,177827,132873,AMARO Sofia,3.88,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,engagement,YOKO SUSHI,167703,125385,YOKO SUSHI Sofia,4.2,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,sp_activation,MY SUSHI BAR,145782,108441,MY SUSHI BAR Sofia,14.1,3.54
2026-W10,BG,Plovdiv,Elina Panayotova,Mid-market,activation,RESTAURANT INDIA,185275,138048,RESTAURANT INDIA Plovdiv,239.51,0.0
2026-W11,BG,Plovdiv,Elina Panayotova,Mid-market,activation,PIZZA CHEF KATMI CHEFF,184010,136968,PIZZA CHEF KATMI CHEFF Plovdiv,18.55,0.0
2026-W08,BG,Plovdiv,Mario Gyurov,Enterprise,activation,MCDONALD’S®,189855,141483,MCDONALD’S® Plovdiv,88.56,0.0
2026-W08,BG,Plovdiv,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,PIZZA CHEF KATMI CHEFF,183928,136968,PIZZA CHEF KATMI CHEFF Plovdiv,0.29,0.0
2026-W12,BG,Plovdiv,Unassigned,SMB,activation,TRIO CATERING,194912,145013,TRIO CATERING Plovdiv,6.5,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,reactivation,THE ESPRESSONIST COFFEE COMPANY BULGARIA,146274,108827,THE ESPRESSONIST COFFEE COMPANY BULGARIA Sofia,7.72,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,PIZZA MARITA,166448,124361,PIZZA MARITA Sofia,19.45,12.97
2026-W05,BG,Sofia,Mario Gyurov,Enterprise,activation,SENIOR BURRITO,178747,133653,SENIOR BURRITO - VITOSHA Sofia,7.92,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,CHERVEN IZTOK,161466,120715,CHERVEN IZTOK Sofia,4.0,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,ASAP BAKERY,143514,106523,ASAP BAKERY Sofia,19.25,12.83
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,engagement,PIZZA DEL SOLE,164754,123138,PIZZA DEL SOLE Sofia,140.55,0.0
2026-W07,BG,Sofia,Mario Gyurov,Enterprise,engagement,GYRO LAND SOFIA,165199,123413,GYRO LAND SOFIA Sofia,21.56,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,engagement,MRZORO,180732,135277,MRZORO Sofia,14.15,0.0
2026-W02,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,LAZIZA DONER,154615,115251,LAZIZA DONER Sofia,0.23,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,reactivation,PIZZA NEW YORK,162858,121735,PIZZA NEW YORK Sofia,20.43,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,activation,KAI UE,154209,114994,KAI UE Sofia,112.25,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,PIATTO COLLEZIONE,152388,113517,PIATTO COLLEZIONE Sofia,71.6,47.73
2026-W10,BG,Sofia,Unassigned,SMB,engagement,HUA XING XIN LOU,191462,142632,HUA XING XIN LOU Sofia,4.21,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,engagement,MANDJA STANCIYA,143749,106817,MANDJA STANCIYA Sofia,1.35,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,THE SANDWICH GUYS,163394,122167,THE SANDWICH GUYS Sofia,117.45,0.0
2026-W11,BG,Sofia,Mario Gyurov,Mid-market,reactivation,FISH A CHICK,144000,107079,FISH A CHICK Sofia,273.52,0.0
2026-W11,BG,Sofia,Mario Gyurov,Enterprise,engagement,BURGER KING,176379,108362,BURGER KING Sofia,163.06,0.0
2026-W11,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,TAKOTEKA,175640,131102,TAKOTEKA Sofia,100.13,66.76
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,AJ GANYO,189345,141062,AJ GANYO Sofia,38.08,25.39
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_churn_prevention,BURGER ZAKHO,178353,133328,BURGER ZAKHO Sofia,0.58,0.0
2026-W11,BG,Sofia,Mario Gyurov,Enterprise,reactivation,SENIOR BURRITO,178740,133648,SENIOR BURRITO - THE MALL Sofia,12.6,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,engagement,DORRY FAST FOOD 2,182417,135791,DORRY FAST FOOD 2 Sofia,0.39,0.0
2026-W11,BG,Sofia,Mario Gyurov,Mid-market,engagement,CABRON SOF,153401,110546,CABRON SOF Sofia,5.14,0.0
2026-W07,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_portal,KOTAKOT,177659,132765,KOTAKOT ,0.0,2.76
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,reactivation,CHICKENSNACK,171843,122590,CHICKENSNACK Sofia,32.3,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,engagement,MENG FU YUAN,144307,107351,MENG FU YUAN Sofia,39.04,0.0
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,reactivation,ACAINATIONFOOD,158073,118016,ACAINATIONFOOD Sofia,20.89,0.0
2026-W05,BG,Sofia,Mario Gyurov,Enterprise,reactivation,SENIOR BURRITO,178713,133634,SENIOR BURRITO - SERDIKA CENTER Sofia,40.85,0.0
2026-W05,BG,Sofia,Ralitsa Tomova,SMB,reactivation,DONER DIANABAD,160801,120223,DONER DIANABAD Sofia,0.23,0.0
2026-W07,BG,Sofia,Mario Gyurov,Enterprise,activation,MIRAL FOODS,162621,108286,MIRAL FOODS Sofia,27.6,0.0
2026-W07,BG,Sofia,Elina Panayotova,Mid-market,activation,RESTAURANT WITH A PLAYGROUND RAY,178140,133136,RESTAURANT WITH A PLAYGROUND RAY Sofia,25.4,0.0
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,sp_new_city_launch,DAMASK DONER,152610,113684,DAMASK DONER Sofia,56.76,34.93
2026-W09,BG,Sofia,Mario Gyurov,Enterprise,sp_reactivation,SKAPTO BURGERS & FRIES,163200,110533,SKAPTO BURGERS & FRIES  SOFIA Sofia,16.7,11.14
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,reactivation,SUSHI KING BG,145460,108218,SUSHI KING BG Sofia,124.23,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,activation,SUSHIDO,161119,120516,SUSHIDO Sofia,171.1,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,reactivation,BAT MIRO'S PANCAKES,144018,107096,BAT MIRO'S PANCAKES Sofia,52.18,0.0
2026-W09,BG,Sofia,Ralitsa Tomova,Missing Segment,reactivation,,186165,138695,хот спотс оод,27.75,0.0
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,engagement,RIBS BROTHERS,144022,107099,RIBS BROTHERS Sofia,15.04,0.0
2026-W09,BG,Sofia,Mario Gyurov,Mid-market,sp_reactivation,ALI BABA,144393,107421,ALI BABA Sofia,6.63,4.42
2026-W09,BG,Sofia,Elina Panayotova,Mid-market,engagement,MRZORO,180732,135277,MRZORO Sofia,55.66,0.0
2025-W01,BG,Sofia,Elina Panayotova,Mid-market,activation,BAT MIRO PIZZA,145544,108270,BAT MIRO PIZZA Sofia,8.55,0.0
2026-W01,BG,Sofia,Mario Gyurov,Enterprise,reactivation,KFC,156658,111684,KFC Sofia,56.82,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,AJ GANYO,189345,141062,AJ GANYO Sofia,80.25,53.5
2026-W12,BG,Sofia,Mario Gyurov,Enterprise,reactivation,GYRO LAND SOFIA,165215,123413,GYRO LAND SOFIA Sofia,65.36,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,MIMAS LEVSKI,145581,108297,MIMAS LEVSKI Sofia,71.57,47.72
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,reactivation,FORESTA PIZZA,170264,127192,FORESTA PIZZA Sofia,7.98,0.0
2026-W12,BG,Sofia,Mario Gyurov,Mid-market,activation,FISH A CHICK,187805,107079,FISH A CHICK Sofia,155.25,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,engagement,IL FORNETTO,148225,110005,IL FORNETTO Sofia,5.15,0.0
2026-W12,BG,Sofia,Mario Gyurov,Mid-market,reactivation,WOK TO WALK BG,145663,108357,WOK TO WALK BG Sofia,21.86,0.0
2026-W08,BG,Sofia,Mario Gyurov,Enterprise,reactivation,STARBUCKS,152091,108345,STARBUCKS Sofia,7.25,0.0
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,ELECTRO CAMEL,143519,106528,ELECTRO CAMEL Sofia,39.98,26.66
2026-W08,BG,Sofia,Ralitsa Tomova,SMB,activation,BANICHARNITSA ZAEDNO,187951,140035,BANICHARNITSA ZAEDNO Sofia,5.22,0.0
2026-W03,BG,Sofia,Mario Gyurov,Mid-market,engagement,SHAHRAYAR PREMIUM,151759,112995,SHAHRAYAR PREMIUM Sofia,18.13,0.0
2026-W03,BG,Sofia,Elina Panayotova,Mid-market,reactivation,LA PASTARIA,155430,115926,LA PASTARIA Sofia,5.0,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,KOI SUSHI  NEW,166909,124635,KOI SUSHI  NEW Sofia,3.06,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,activation,RICARQ,145451,108206,RICARQ Sofia,12.65,0.0
2025-W01,BG,Sofia,Mario Gyurov,Mid-market,reactivation,CRANE AND DRAGON,161441,120724,CRANE AND DRAGON Sofia,3.52,0.0
2026-W08,BG,Sofia,Unassigned,SMB,activation,HASHTAG BG,186899,139272,HASHTAG BG Sofia,31.73,0.0
2026-W10,BG,Sofia,Elina Panayotova,Mid-market,activation,FRESHA,145128,107894,FRESHA Sofia,9.89,0.0
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,activation,JASTA PASTA,149541,111264,JASTA PASTA Sofia,14.6,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,engagement,IL FORNETTO,148225,110005,IL FORNETTO Sofia,21.73,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,MANDJA STANCIYA,143749,106817,MANDJA STANCIYA Sofia,0.52,0.0
2026-W06,BG,Sofia,Ralitsa Tomova,SMB,engagement,ALEPPO,177921,132950,ALEPPO Sofia,3.77,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,engagement,KOKORO SUSHI BAR,175645,131107,KOKORO SUSHI BAR Sofia,4.61,0.0
2026-W12,BG,Sofia,Mario Gyurov,Mid-market,sp_activation,CABRON SOF,153401,110546,CABRON SOF Sofia,46.36,11.9
2026-W01,BG,Sofia,Mario Gyurov,Enterprise,activation,BURGER KING,145668,108362,BURGER KING Sofia,30.47,0.0
2026-W01,BG,Sofia,Elina Panayotova,Mid-market,engagement,ARNOLD FOOD,155907,115933,ARNOLD FOOD Sofia,2.76,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,reactivation,ROSSO FIORE BG,149724,111408,ROSSO FIORE BG Sofia,7.31,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,activation,PHOENIX,180131,134766,PHOENIX Sofia,3.75,0.0
2026-W12,BG,Sofia,Elina Panayotova,Mid-market,sp_activation,PIZZA JOKER,178968,133826,PIZZA JOKER Sofia,14.78,3.71
2026-W08,BG,Sofia,Elina Panayotova,Mid-market,activation,RICARQ,145472,108206,RICARQ Sofia,8.07,0.0
2026-W09,BG,Sofia,Ralitsa Tomova,SMB,activation,BURGER AND DONER OPS,178366,133336,BURGER AND DONER OPS Sofia,14.94,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,activation,SWEET BAR,171224,127620,SWEET BAR Sofia,19.82,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,reactivation,THE MOVIN FOODTRUCK,186166,138696,THE MOVIN FOODTRUCK Sofia,12.04,0.0
2026-W12,BG,Sofia,Ralitsa Tomova,SMB,reactivation,SITE BALGARI ZAEDNO,167764,125424,SITE BALGARI ZAEDNO Sofia,7.76,0.0
2026-W11,BG,Plovdiv,Elina Panayotova,Mid-market,activation,BURGER CHEF PDV,182643,135937,BURGER CHEF PDV Plovdiv,110.47,0.0
2026-W08,BG,Plovdiv,Unassigned,SMB,activation,PIZZA SUPERNOVA,187747,139891,PIZZA SUPERNOVA Plovdiv,22.43,0.0
2026-W09,BG,Plovdiv,Mario Gyurov,Enterprise,activation,GYRO LAND PLOVDIV,182673,135983,GYRO LAND BULGARIA Plovdiv,15.72,0.0
2026-W08,BG,Plovdiv,Elina Panayotova,Mid-market,activation,TOSTERITE NA SPORTNOTO,186301,138800,TOSTERITE NA SPORTNOTO Plovdiv,4.74,0.0
2026-W12,BG,Plovdiv,Ralitsa Tomova,SMB,activation,BUBBLE HOUSE WAFFLES PLOVDIV,185203,137993,BUBBLE HOUSE WAFFLES PLOVDIV Plovdiv,16.43,0.0
2026-W11,BG,Plovdiv,Unassigned,SMB,activation,PRI PACHO,184812,137663,PRI PACHO Plovdiv,9.49,0.0
2026-W05,BG,Sofia,Elina Panayotova,Mid-market,engagement,CARNIVALE,144117,107184,CARNIVALE Sofia,8.6,0.0
2026-W03,BG,Sofia,Mario Gyurov,Enterprise,sp_new_city_launch,BURGER KING,145668,108362,BURGER KING Sofia,1103.43,549.64
2026-W03,BG,Sofia,Ralitsa Tomova,SMB,engagement,BURGER MANIAA,170410,127303,BURGER MANIAA Sofia,20.95,0.0
2026-W03,BG,Sofia,Elina Panayotova,Mid-market,reactivation,CICCIONE PANINI BAR & BAKERY,152619,113690,CICCIONE PANINI BAR & BAKERY Sofia,22.33,0.0
2026-W07,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,SHAHRAYAR PREMIUM,151759,112995,SHAHRAYAR PREMIUM Sofia,447.98,298.66
2026-W07,BG,Sofia,Mario Gyurov,Enterprise,sp_engagement,MIRAL FOODS,145773,108286,MIRAL FOODS Sofia,68.69,45.79
2026-W07,BG,Sofia,Mario Gyurov,Mid-market,sp_engagement,MR. PIZZA BULGARIA,154374,115066,MR. PIZZA BULGARIA Sofia,196.78,131.18
2026-W07,BG,Sofia,Ralitsa Tomova,SMB,activation,SALMON SUSHI BAR,149958,111611,SALMON SUSHI BAR Sofia,23.08,0.0
2026-W02,BG,Sofia,Mario Gyurov,Mid-market,sp_new_city_launch,BUN BROTHERS,162864,121740,BUN BROTHERS Sofia,679.98,357.6
2026-W02,BG,Sofia,Elina Panayotova,Mid-market,activation,MENG FU YUAN,144307,107351,MENG FU YUAN Sofia,76.2,0.0
2026-W02,BG,Sofia,Mario Gyurov,Enterprise,activation,KFC,178751,111684,KFC Sofia,167.7,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,engagement,LA TIRAMISUMERIA SOFIA,187451,139643,LA TIRAMISUMERIA SOFIA Sofia,4.44,0.0
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,provider_campaign_portal,PIZZA MANDARIN,163572,122310,PIZZA MANDARIN Sofia,0.0,6.94
2026-W10,BG,Sofia,Ralitsa Tomova,SMB,activation,LAZIZA DONER,154615,115251,LAZIZA DONER Sofia,9.94,0.0
2026-W04,BG,Sofia,Ralitsa Tomova,SMB,sp_new_city_launch,MEHANA DOBRUDZHANKA,177053,132281,MEHANA DOBRUDZHANKA Sofia,53.63,27.88
2026-W04,BG,Sofia,Mario Gyurov,Mid-market,engagement,PIZZIO SOF,144023,107100,PIZZIO SOF Sofia,9.02,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,activation,RIBS BROTHERS,144022,107099,RIBS BROTHERS Sofia,61.04,0.0
2026-W04,BG,Sofia,Elina Panayotova,Mid-market,engagement,SPAGHETTI KITCHEN BAR,167131,124971,SPAGHETTI KITCHEN BAR Sofia,17.44,0.0
2026-W11,BG,Sofia,Mario Gyurov,Enterprise,engagement,KFC,152105,111684,KFC Sofia,327.05,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,activation,AFAMYA,178547,133493,AFAMYA Sofia,25.72,0.0
2026-W11,BG,Sofia,Ralitsa Tomova,SMB,engagement,THE RITZ COFFEE,147088,109324,The Ritz coffee,23.71,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,engagement,PIATTO COLLEZIONE,152388,113517,PIATTO COLLEZIONE Sofia,13.91,0.0
2026-W07,BG,Sofia,Ralitsa Tomova,Missing Segment,activation,,186165,138695,хот спотс оод,39.25,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,sp_reactivation,RESTAURANT WITH A PLAYGROUND RAY,178140,133136,RESTAURANT WITH A PLAYGROUND RAY Sofia,11.12,7.42
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,provider_campaign_churn_prevention,RAFFY BAR & GELATO,146271,108823,RAFFY BAR & GELATO Sofia,0.58,0.0
2026-W06,BG,Sofia,Mario Gyurov,Enterprise,activation,BURGER KING,176379,108362,BURGER KING Sofia,173.58,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,activation,PITA GYROS,152074,113243,PITA GYROS Sofia,70.1,0.0
2026-W06,BG,Sofia,Elina Panayotova,Mid-market,engagement,PITA GYROS,152074,113243,PITA GYROS Sofia,61.4,0.0
2026-W11,BG,Sofia,Elina Panayotova,Mid-market,sp_engagement,PIZZA NEW YORK,162858,121735,PIZZA NEW YORK Sofia,28.35,18.9
